EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,YearsAtCompany,JobSatisfaction,PerformanceRating,OverTime,Attrition,TrainingTimesLastYear,WorkLifeBalance
4905,50,Male,Sales,Analyst,44772,13,5,1,No,No,9,4
4906,24,Male,HR,Manager,241063,24,4,3,No,No,1,2
4907,40,Male,Finance,Specialist,232907,7,1,2,No,No,1,1
4908,24,Female,Marketing,Executive,236796,22,1,1,No,No,7,4
4909,35,Female,HR,Executive,140990,13,4,3,Yes,Yes,1,4
4910,25,Female,Sales,Executive,142315,10,1,5,No,Yes,0,1
4911,32,Male,Finance,Executive,128053,23,3,4,No,Yes,0,3
4912,52,Female,IT,Coordinator,117091,15,5,5,No,No,0,3
4913,53,Female,Finance,Analyst,179010,19,1,5,No,No,5,2
4914,48,Female,Operations,Specialist,183055,5,3,2,No,No,4,4
4915,51,Male,HR,Specialist,173946,14,4,1,No,No,6,3
4916,23,Male,Sales,Analyst,120341,14,5,4,No,Yes,2,1
4917,30,Female,HR,Manager,90896,13,4,3,No,No,4,1
4918,49,Female,IT,Analyst,207281,20,5,4,Yes,No,1,4
4919,52,Female,IT,Executive,62822,11,1,1,No,No,8,2
4920,55,Male,Sales,Executive,181822,1,1,2,No,No,8,1
4921,36,Male,Operations,Analyst,132335,7,5,1,No,Yes,3,4
4922,46,Male,Marketing,Analyst,203155,18,3,3,Yes,No,1,2
4923,57,Female,Finance,Specialist,147828,13,3,4,No,No,9,3
4924,29,Male,Finance,Specialist,152766,4,3,5,Yes,No,7,4
4925,30,Female,IT,Coordinator,189018,23,2,1,Yes,No,3,2
4926,58,Female,HR,Coordinator,162624,8,3,2,No,No,4,1
4927,53,Male,HR,Executive,103331,12,1,2,No,No,3,3
4928,38,Female,Operations,Coordinator,166343,8,2,4,No,No,1,1
4929,56,Male,Marketing,Coordinator,110201,13,3,5,No,No,5,1
4930,58,Female,HR,Manager,95651,4,1,3,Yes,No,0,3
4931,40,Female,Finance,Analyst,131917,1,2,5,No,No,7,4
4932,50,Male,HR,Specialist,190066,6,1,4,No,Yes,0,4
4933,28,Female,Marketing,Coordinator,57186,15,5,5,No,No,4,4
4934,49,Female,Finance,Specialist,60267,10,1,4,No,No,8,1
4935,30,Female,HR,Coordinator,69140,10,2,5,Yes,Yes,0,1
4936,49,Female,Finance,Coordinator,186007,22,3,1,No,No,9,4
4937,27,Female,IT,Executive,61748,11,2,2,No,No,6,4
4938,50,Female,IT,Manager,120139,12,3,4,No,No,6,3
4939,38,Female,Operations,Analyst,164909,7,3,4,No,No,4,1
4940,37,Female,IT,Analyst,94875,23,4,2,No,No,3,2
4941,44,Male,HR,Executive,223766,15,5,3,No,No,8,4
4942,52,Male,Marketing,Executive,170682,20,4,4,No,Yes,4,4
4943,24,Female,Finance,Analyst,58615,0,2,1,Yes,No,0,1
4944,42,Female,Sales,Analyst,237716,12,4,5,No,No,8,4
4945,47,Male,IT,Manager,134135,10,3,1,No,No,4,4
4946,57,Female,IT,Coordinator,183419,3,2,4,No,No,8,1
4947,58,Male,Sales,Manager,64062,3,4,3,No,Yes,7,4
4948,43,Male,Sales,Analyst,85122,14,1,4,No,No,9,3
4949,33,Male,HR,Coordinator,209503,2,5,3,Yes,No,6,2
4950,34,Female,Finance,Analyst,103086,23,1,2,Yes,No,5,1
4951,32,Female,IT,Manager,58205,18,2,5,No,No,8,3
4952,37,Female,Marketing,Manager,48459,20,4,1,No,No,3,1
4953,29,Male,HR,Manager,184822,1,3,3,No,Yes,4,1
4954,23,Male,HR,Coordinator,57729,5,4,1,No,No,0,1
4955,51,Male,Marketing,Specialist,68585,21,2,2,Yes,No,6,2
4956,51,Female,Marketing,Specialist,113698,23,2,4,Yes,No,5,3
4957,33,Male,Operations,Analyst,75635,7,2,3,No,No,6,2
4958,31,Male,Marketing,Coordinator,205926,16,2,5,No,No,0,1
4959,32,Female,Sales,Executive,237298,4,4,3,Yes,No,6,4
4960,36,Male,IT,Specialist,59104,1,1,4,Yes,No,6,2
4961,37,Male,Operations,Coordinator,243365,11,3,4,Yes,Yes,7,4
4962,38,Female,Sales,Coordinator,44770,4,3,5,Yes,No,1,1
4963,47,Female,Operations,Specialist,158750,9,5,5,No,No,0,4
4964,23,Male,IT,Coordinator,152245,8,2,2,No,No,0,2
4965,33,Female,Operations,Coordinator,237065,19,2,1,No,No,7,3
4966,47,Male,Sales,Specialist,154011,7,2,3,No,No,6,4
4967,44,Female,Finance,Manager,179029,0,1,2,No,No,8,2
4968,39,Male,IT,Analyst,85178,23,2,1,Yes,No,1,3
4969,53,Female,HR,Executive,125155,5,5,2,No,No,3,1
4970,59,Male,IT,Analyst,50828,23,5,5,No,Yes,7,3
4971,24,Female,IT,Manager,47171,21,1,5,Yes,No,5,1
4972,59,Female,IT,Manager,222537,10,2,4,No,No,1,2
4973,24,Female,Finance,Coordinator,174218,2,4,3,No,No,9,2
4974,51,Female,Sales,Analyst,153249,14,4,3,Yes,No,1,3
4975,22,Female,HR,Manager,207338,10,3,3,Yes,No,6,2
4976,51,Female,Sales,Analyst,207011,23,1,2,No,No,8,2
4977,53,Female,Operations,Manager,44202,4,4,2,No,No,7,1
4978,49,Male,Operations,Executive,198214,15,3,3,No,No,1,2
4979,42,Male,Operations,Manager,224900,20,5,4,Yes,No,2,4
4980,34,Female,Sales,Analyst,117367,6,3,1,No,No,7,1
4981,48,Female,Marketing,Coordinator,89046,5,2,2,Yes,No,3,4
4982,57,Male,Finance,Analyst,39849,8,2,3,No,No,5,3
4983,28,Male,Marketing,Specialist,220344,6,5,5,No,No,1,4
4984,43,Female,Operations,Analyst,181511,2,1,2,No,No,0,2
4985,31,Male,Finance,Executive,243598,10,2,1,Yes,No,5,3
4986,36,Male,Sales,Executive,108872,11,2,2,Yes,No,7,2
4987,36,Female,Operations,Executive,65344,20,3,1,Yes,No,4,3
4988,25,Female,Sales,Manager,249561,24,3,1,Yes,No,0,3
4989,53,Female,Finance,Executive,214348,10,3,2,Yes,No,9,1
4990,44,Male,Sales,Analyst,166123,1,4,1,No,No,1,4
4991,27,Female,Sales,Coordinator,210546,0,5,2,No,No,2,2
4992,45,Female,HR,Executive,105604,23,1,2,No,No,1,3
4993,41,Male,Marketing,Analyst,178039,23,3,4,No,Yes,8,1
4994,58,Female,Marketing,Manager,182845,1,1,5,Yes,No,9,3
4995,41,Male,Marketing,Manager,126550,13,3,1,No,No,1,4
4996,33,Male,IT,Coordinator,104383,12,2,2,Yes,No,2,3
4997,54,Male,HR,Coordinator,231489,23,1,1,No,No,8,4
4998,49,Male,Operations,Analyst,71182,4,4,2,No,No,2,3
4999,29,Male,Operations,Coordinator,146810,1,3,2,No,No,7,4
5000,22,Male,Operations,Coordinator,224661,22,5,2,Yes,No,7,2
5001,58,Female,Marketing,Manager,234307,22,2,5,No,No,2,4
5002,43,Female,Marketing,Analyst,54180,18,3,1,Yes,No,9,4
5003,27,Female,HR,Coordinator,225444,16,1,5,No,No,9,2
5004,42,Male,Sales,Analyst,81372,10,3,5,No,No,2,4
5005,53,Female,Marketing,Executive,133427,15,2,5,No,No,7,3
5006,56,Male,Operations,Manager,99086,19,5,5,Yes,No,2,3
5007,36,Female,Sales,Manager,52163,17,5,4,No,No,3,3
5008,26,Male,Marketing,Manager,224161,19,5,1,No,Yes,4,2
5009,27,Female,Finance,Specialist,149616,7,2,1,Yes,No,6,4
5010,46,Male,IT,Analyst,62934,1,3,2,No,No,0,4
5011,50,Female,Marketing,Executive,85595,16,2,1,No,No,7,3
5012,28,Male,Finance,Coordinator,56592,10,2,5,No,No,2,4
5013,34,Female,HR,Executive,53039,13,3,3,Yes,No,6,3
5014,59,Male,Finance,Analyst,225171,15,4,1,Yes,No,9,3
5015,39,Female,HR,Manager,138305,14,5,3,No,No,2,3
5016,23,Female,Marketing,Specialist,119262,14,1,4,Yes,No,8,2
5017,29,Female,HR,Analyst,158383,2,1,2,Yes,No,9,1
5018,32,Male,Finance,Analyst,64018,6,3,2,No,No,4,1
5019,54,Male,IT,Coordinator,83158,11,1,2,No,Yes,2,4
5020,59,Male,Sales,Executive,165630,21,4,4,No,No,2,3
5021,48,Male,Sales,Executive,62174,21,2,5,No,No,3,1
5022,41,Male,IT,Coordinator,125941,22,5,3,No,Yes,4,1
5023,33,Female,Operations,Specialist,203703,23,1,1,No,Yes,4,4
5024,52,Male,Sales,Manager,228759,2,1,5,No,No,7,2
5025,48,Female,Marketing,Manager,133381,18,3,2,Yes,No,9,4
5026,53,Female,Operations,Specialist,176624,9,3,2,Yes,No,5,4
5027,31,Male,Marketing,Coordinator,196137,7,2,5,Yes,No,4,3
5028,24,Female,Finance,Analyst,137532,15,5,3,No,No,1,2
5029,48,Male,Finance,Executive,163686,15,1,5,No,Yes,4,4
5030,56,Male,Operations,Analyst,64647,11,2,4,Yes,No,6,1
5031,52,Male,Operations,Executive,87940,22,5,2,No,No,2,1
5032,36,Female,Operations,Analyst,161692,4,2,3,Yes,No,6,4
5033,37,Male,Operations,Coordinator,184154,19,1,1,No,No,0,3
5034,34,Male,HR,Coordinator,182963,5,3,2,No,No,5,3
5035,56,Male,Operations,Specialist,136566,24,3,5,No,No,0,4
5036,32,Female,Operations,Analyst,92395,5,3,3,Yes,No,6,2
5037,42,Male,Finance,Analyst,80955,7,4,2,Yes,No,5,3
5038,32,Female,Marketing,Specialist,62314,16,2,1,Yes,No,9,1
5039,51,Female,Finance,Specialist,184572,11,1,1,No,No,0,2
5040,56,Male,Sales,Coordinator,83685,21,2,5,No,No,8,4
5041,43,Female,HR,Coordinator,153947,13,3,4,No,Yes,4,2
5042,59,Female,HR,Analyst,94783,1,2,5,No,No,6,3
5043,52,Male,Marketing,Coordinator,130229,18,5,3,No,Yes,0,3
5044,35,Male,Operations,Coordinator,80189,5,2,5,No,No,7,1
5045,45,Male,Finance,Analyst,123554,17,4,3,No,No,7,4
5046,53,Female,Sales,Specialist,49567,3,4,4,Yes,No,8,2
5047,57,Male,Finance,Analyst,187050,21,3,5,No,No,1,2
5048,53,Female,Operations,Manager,106089,4,1,1,No,No,5,2
5049,36,Female,Operations,Analyst,170702,5,5,3,No,Yes,9,2
5050,56,Female,IT,Manager,173075,14,1,3,Yes,No,4,1
5051,24,Female,Finance,Analyst,71444,5,1,1,Yes,No,5,1
5052,37,Female,Marketing,Manager,116184,7,5,5,Yes,No,4,1
5053,26,Male,Finance,Manager,192679,8,4,4,Yes,No,0,3
5054,42,Male,HR,Analyst,54821,20,3,2,No,No,1,1
5055,31,Female,Sales,Coordinator,44601,21,2,5,No,No,2,1
5056,40,Female,Marketing,Executive,206976,5,4,5,No,No,6,4
5057,46,Male,IT,Coordinator,142882,21,3,3,No,Yes,9,4
5058,25,Male,Sales,Manager,101657,1,4,3,No,No,8,4
5059,50,Female,Sales,Analyst,199629,15,5,4,No,No,1,4
5060,40,Female,HR,Analyst,213595,19,1,4,No,No,9,1
5061,23,Male,HR,Analyst,111846,0,5,4,No,No,0,1
5062,31,Male,HR,Analyst,80502,15,2,1,No,No,0,3
5063,46,Female,Marketing,Executive,153409,0,5,2,No,No,3,2
5064,41,Male,Finance,Specialist,52098,0,1,2,No,No,8,2
5065,40,Male,Sales,Manager,206974,6,4,4,No,No,3,4
5066,44,Female,Finance,Executive,148502,15,3,3,Yes,No,2,3
5067,45,Female,Finance,Coordinator,200325,16,2,2,Yes,No,9,1
5068,32,Female,HR,Specialist,105516,15,4,5,Yes,No,7,2
5069,55,Male,Finance,Specialist,74280,15,3,1,No,Yes,8,4
5070,49,Female,Sales,Analyst,38951,5,1,3,No,No,4,4
5071,26,Male,Sales,Executive,38117,17,5,1,Yes,No,1,2
5072,26,Female,Operations,Coordinator,55979,21,4,5,No,No,3,2
5073,42,Female,IT,Analyst,235597,21,3,2,Yes,No,9,2
5074,33,Male,Marketing,Analyst,46915,2,3,1,No,No,7,1
5075,25,Male,Finance,Manager,89261,7,5,1,Yes,No,1,2
5076,41,Female,Marketing,Specialist,148825,3,4,1,No,No,8,3
5077,59,Female,Marketing,Coordinator,128902,22,4,5,No,No,4,3
5078,46,Male,Marketing,Specialist,102964,3,1,3,No,No,6,2
5079,35,Female,Operations,Executive,231512,16,4,3,Yes,No,4,1
5080,32,Male,Marketing,Manager,65677,21,5,5,No,Yes,2,4
5081,53,Male,Operations,Analyst,79830,4,4,1,No,No,1,2
5082,32,Female,Sales,Manager,213608,24,1,1,No,No,2,2
5083,39,Male,Finance,Analyst,38922,13,3,4,No,No,1,2
5084,48,Male,Operations,Manager,126696,14,4,2,No,No,1,3
5085,39,Male,IT,Analyst,97561,24,5,2,No,No,1,3
5086,44,Female,Marketing,Specialist,43220,11,4,3,No,No,1,4
5087,32,Male,IT,Specialist,207030,12,2,5,No,No,7,1
5088,42,Female,Sales,Specialist,83380,23,1,1,No,Yes,4,2
5089,26,Female,Sales,Specialist,163838,22,3,2,No,No,8,2
5090,44,Female,HR,Manager,245090,17,2,5,No,No,4,2
5091,46,Male,Marketing,Analyst,151449,13,5,5,Yes,No,0,4
5092,31,Male,HR,Specialist,194231,23,4,1,No,Yes,7,2
5093,43,Female,IT,Manager,40935,18,1,5,No,No,2,3
5094,40,Female,Finance,Analyst,33784,21,4,2,Yes,No,9,1
5095,22,Male,HR,Manager,249658,6,4,4,No,No,9,3
5096,28,Female,Sales,Specialist,181293,5,4,2,No,No,1,2
5097,25,Female,Marketing,Executive,190251,4,4,4,No,No,5,4
5098,22,Male,IT,Manager,48069,3,1,5,Yes,No,3,3
5099,36,Female,Operations,Specialist,151185,17,2,2,Yes,No,3,1
5100,33,Male,Sales,Coordinator,65682,24,5,1,No,No,8,4
5101,43,Male,Operations,Analyst,217340,13,2,5,No,No,9,2
5102,43,Female,Finance,Specialist,141547,15,1,1,No,No,7,2
5103,38,Male,Marketing,Coordinator,124303,22,5,4,No,No,2,4
5104,50,Male,Finance,Manager,157081,22,3,3,No,No,8,3
5105,35,Male,Finance,Manager,107818,19,2,3,Yes,No,0,3
5106,41,Female,Marketing,Coordinator,181182,13,1,4,Yes,No,6,4
5107,54,Female,Marketing,Coordinator,141269,4,1,3,No,No,6,3
5108,36,Female,Operations,Analyst,192304,21,1,5,No,No,1,1
5109,33,Male,Finance,Manager,74273,10,5,5,Yes,No,6,4
5110,41,Male,IT,Coordinator,231559,11,4,2,No,Yes,6,1
5111,51,Female,Operations,Executive,85210,17,3,5,No,No,8,4
5112,59,Female,Marketing,Executive,103191,3,5,3,No,No,5,1
5113,24,Male,Sales,Coordinator,59461,12,5,1,No,No,9,2
5114,49,Female,Operations,Analyst,34610,19,2,2,Yes,No,9,2
5115,47,Female,HR,Manager,86973,12,3,1,Yes,Yes,8,3
5116,51,Female,IT,Executive,244076,3,1,3,Yes,No,2,4
5117,34,Female,Operations,Coordinator,168655,22,5,1,Yes,Yes,7,2
5118,34,Female,Marketing,Coordinator,55583,22,3,3,No,No,3,4
5119,23,Male,Marketing,Specialist,178773,6,2,5,No,No,0,4
5120,58,Female,IT,Coordinator,36880,22,4,2,Yes,Yes,6,1
5121,59,Female,HR,Analyst,119257,1,3,4,No,No,2,2
5122,23,Male,Operations,Executive,212917,20,1,3,No,No,3,3
5123,57,Male,Operations,Specialist,142024,17,5,5,No,No,2,3
5124,47,Male,Finance,Executive,102417,20,4,1,No,No,5,3
5125,32,Male,Sales,Executive,33722,5,2,5,No,No,9,4
5126,29,Female,Marketing,Analyst,50077,15,1,1,No,No,0,3
5127,43,Female,Operations,Coordinator,110868,2,4,1,Yes,No,9,4
5128,41,Female,Operations,Analyst,157430,21,2,1,Yes,No,6,2
5129,29,Female,Operations,Coordinator,43229,14,1,1,No,No,9,4
5130,50,Male,HR,Specialist,103338,20,5,2,No,No,7,3
5131,47,Male,Sales,Analyst,222751,19,2,1,Yes,No,2,2
5132,51,Female,Operations,Analyst,248709,9,4,2,No,Yes,8,3
5133,38,Female,IT,Manager,172511,8,1,4,Yes,No,1,4
5134,41,Female,Marketing,Analyst,196974,10,3,2,No,No,9,4
5135,37,Female,Finance,Manager,32598,13,1,1,No,No,9,3
5136,28,Male,IT,Coordinator,122297,23,4,4,No,No,8,2
5137,37,Female,Marketing,Coordinator,165124,11,4,5,No,No,4,4
5138,48,Male,HR,Coordinator,42741,6,3,2,No,No,5,1
5139,44,Male,Sales,Manager,99360,10,4,5,No,No,1,1
5140,45,Male,Sales,Coordinator,66288,16,1,4,No,No,4,1
5141,30,Male,Marketing,Executive,162321,24,2,2,Yes,No,5,1
5142,56,Female,IT,Analyst,184042,8,1,1,No,No,4,3
5143,41,Female,Finance,Manager,45565,21,4,2,No,No,3,4
5144,58,Female,HR,Coordinator,86995,22,3,1,No,Yes,7,2
5145,38,Female,Marketing,Executive,245066,12,3,3,No,No,1,1
5146,52,Male,HR,Analyst,81656,15,5,2,No,No,0,3
5147,29,Male,Sales,Analyst,223206,2,3,2,Yes,No,1,2
5148,36,Male,Operations,Coordinator,75765,4,3,5,No,No,3,3
5149,52,Female,Operations,Executive,163086,22,4,5,Yes,No,0,4
5150,51,Male,Finance,Manager,231552,16,2,4,Yes,Yes,8,1
5151,41,Male,HR,Coordinator,144794,0,2,1,Yes,No,0,2
5152,33,Male,Marketing,Analyst,138987,20,4,5,No,No,4,2
5153,38,Male,Finance,Analyst,175084,8,3,4,No,Yes,7,3
5154,51,Female,IT,Analyst,87498,22,1,1,Yes,No,8,3
5155,50,Male,Operations,Coordinator,98776,16,2,1,Yes,No,8,4
5156,40,Male,Marketing,Specialist,153675,12,4,1,No,Yes,7,2
5157,32,Female,HR,Specialist,91711,14,1,3,No,No,5,1
5158,55,Female,Finance,Specialist,72530,20,3,1,No,No,5,1
5159,28,Female,Marketing,Executive,240339,7,4,4,No,No,8,2
5160,55,Male,Finance,Coordinator,179090,7,2,1,No,No,1,2
5161,41,Male,Finance,Analyst,158236,1,1,1,No,Yes,2,4
5162,59,Male,Finance,Executive,47916,22,1,4,No,No,5,1
5163,45,Male,HR,Specialist,70376,9,2,2,No,No,7,1
5164,31,Female,Marketing,Manager,140713,4,1,1,No,No,6,3
5165,53,Male,Sales,Executive,146128,15,2,4,No,No,7,3
5166,36,Male,Sales,Executive,226118,24,4,5,No,No,4,1
5167,58,Female,HR,Coordinator,219814,18,5,4,Yes,Yes,8,2
5168,41,Female,HR,Executive,115566,0,3,3,No,No,5,2
5169,24,Female,Operations,Coordinator,107125,12,4,5,No,No,9,3
5170,58,Male,Finance,Manager,117519,3,3,2,No,No,1,2
5171,29,Male,Marketing,Analyst,42437,6,3,2,No,No,5,4
5172,44,Male,Marketing,Analyst,92146,0,2,4,No,No,3,2
5173,32,Male,IT,Specialist,57618,1,5,4,Yes,No,4,2
5174,29,Male,IT,Specialist,211839,15,3,1,No,No,4,2
5175,50,Female,Sales,Manager,39705,13,3,1,No,No,0,3
5176,51,Female,IT,Analyst,218218,4,4,3,No,Yes,9,2
5177,31,Male,IT,Specialist,249288,24,5,1,No,No,4,1
5178,49,Male,Sales,Executive,110912,13,5,4,No,No,9,3
5179,57,Male,Operations,Coordinator,81750,16,3,4,No,No,8,2
5180,34,Male,Sales,Specialist,74379,11,5,1,No,Yes,7,2
5181,53,Male,IT,Manager,82682,19,4,3,Yes,No,7,4
5182,57,Female,Marketing,Analyst,225785,11,2,4,No,No,2,2
5183,58,Female,IT,Manager,135894,2,3,3,No,No,8,3
5184,47,Female,Finance,Coordinator,217991,20,1,4,No,No,8,2
5185,43,Male,Finance,Coordinator,90384,20,3,3,Yes,Yes,9,3
5186,25,Male,Finance,Manager,160512,1,3,3,Yes,No,6,1
5187,52,Female,Operations,Specialist,81128,20,2,3,Yes,No,5,2
5188,39,Female,HR,Specialist,162907,24,1,1,No,No,8,3
5189,59,Male,Finance,Analyst,51283,20,1,2,No,No,5,1
5190,45,Female,Marketing,Analyst,79506,14,1,3,No,No,2,3
5191,44,Female,Operations,Executive,214697,10,2,3,Yes,No,5,2
5192,43,Male,HR,Executive,197035,9,5,4,No,Yes,1,3
5193,23,Female,HR,Analyst,155007,17,1,2,Yes,No,1,2
5194,52,Female,Finance,Executive,170251,22,5,4,No,Yes,6,3
5195,32,Female,IT,Manager,124440,21,4,4,No,No,7,1
5196,49,Male,Sales,Specialist,136649,22,2,3,No,No,6,2
5197,53,Female,IT,Executive,41955,23,5,5,Yes,No,4,1
5198,26,Female,IT,Executive,168270,20,1,2,Yes,No,3,2
5199,59,Female,HR,Manager,228228,1,1,4,Yes,No,7,3
5200,31,Male,HR,Coordinator,74588,6,5,5,No,No,8,1
5201,45,Male,Operations,Analyst,172838,6,5,5,No,Yes,6,2
5202,56,Female,Operations,Manager,126626,23,4,4,No,No,0,1
5203,44,Male,HR,Coordinator,214642,6,2,3,No,No,3,4
5204,38,Female,Marketing,Manager,99874,22,3,1,No,No,3,1
5205,22,Male,Marketing,Specialist,209751,13,4,4,Yes,No,9,2
5206,52,Male,Sales,Manager,145117,24,4,3,Yes,No,2,3
5207,52,Female,HR,Manager,166373,23,4,2,Yes,No,3,4
5208,55,Female,Finance,Specialist,176216,1,1,3,No,No,8,4
5209,30,Female,Operations,Analyst,174856,1,5,5,No,No,0,4
5210,43,Male,HR,Coordinator,97959,22,2,2,No,No,1,1
5211,34,Female,Marketing,Executive,38272,14,1,2,Yes,No,6,2
5212,46,Male,HR,Analyst,162645,10,4,1,No,No,8,1
5213,39,Male,Marketing,Manager,54419,9,2,1,Yes,No,6,4
5214,33,Female,HR,Executive,243411,2,1,4,Yes,No,0,4
5215,38,Male,Finance,Specialist,78555,16,3,3,No,No,6,4
5216,36,Female,Sales,Analyst,166248,8,4,4,No,No,5,1
5217,36,Male,Finance,Coordinator,197233,14,1,1,No,No,0,4
5218,36,Female,Marketing,Analyst,224512,13,1,5,No,Yes,0,3
5219,34,Male,Operations,Analyst,219934,18,4,1,Yes,No,1,2
5220,38,Male,Operations,Executive,152082,16,3,3,Yes,No,5,4
5221,53,Female,IT,Specialist,176236,21,5,5,Yes,No,3,2
5222,30,Male,Finance,Specialist,238830,19,3,4,Yes,No,3,1
5223,41,Female,HR,Analyst,55379,16,4,4,Yes,No,5,4
5224,47,Male,Sales,Specialist,244624,15,5,1,No,No,8,3
5225,48,Male,HR,Executive,48368,19,1,1,Yes,No,0,4
5226,42,Male,HR,Executive,193843,7,3,4,No,No,1,3
5227,39,Female,Finance,Coordinator,226022,6,3,4,No,No,7,3
5228,34,Female,Sales,Specialist,201317,11,5,2,No,No,7,2
5229,37,Female,IT,Coordinator,134302,0,1,3,No,No,5,2
5230,30,Female,HR,Manager,128906,11,3,2,No,No,5,1
5231,33,Female,Sales,Executive,233864,24,5,2,No,No,7,3
5232,59,Male,IT,Analyst,73327,5,3,4,Yes,No,1,3
5233,40,Male,HR,Executive,207526,15,1,3,No,No,1,2
5234,28,Female,Sales,Manager,123787,17,1,4,Yes,No,0,1
5235,56,Male,Finance,Analyst,207813,18,2,2,No,No,5,2
5236,39,Male,Operations,Specialist,61977,22,5,2,Yes,No,5,2
5237,37,Male,Operations,Specialist,36714,2,4,4,No,No,5,1
5238,25,Male,HR,Executive,136680,2,3,1,No,Yes,1,3
5239,46,Female,HR,Analyst,107237,4,1,1,No,No,6,3
5240,53,Male,Sales,Analyst,175963,2,3,4,Yes,Yes,2,1
5241,34,Female,Operations,Coordinator,82299,18,3,5,Yes,No,0,3
5242,38,Female,HR,Manager,226239,4,4,5,No,No,0,1
5243,58,Male,IT,Specialist,95124,13,1,1,No,No,8,1
5244,27,Female,HR,Executive,123052,20,2,3,No,No,2,2
5245,40,Male,Operations,Analyst,219711,15,5,2,No,No,7,3
5246,34,Male,Marketing,Specialist,70912,24,3,3,Yes,Yes,9,3
5247,47,Male,Operations,Executive,144742,0,4,1,No,No,6,1
5248,35,Female,IT,Specialist,236524,16,4,4,Yes,No,1,2
5249,52,Female,Sales,Executive,98446,10,5,5,Yes,No,1,2
5250,25,Female,IT,Specialist,244862,8,5,1,No,No,3,3
5251,29,Male,Marketing,Coordinator,91516,20,1,3,No,No,1,4
5252,46,Male,Marketing,Manager,155223,3,3,3,Yes,No,4,1
5253,34,Male,HR,Specialist,205322,1,3,1,Yes,No,9,3
5254,53,Female,HR,Manager,197188,8,5,2,No,No,6,3
5255,59,Male,Operations,Specialist,113521,21,2,3,Yes,No,1,4
5256,59,Male,Finance,Analyst,183223,24,3,2,No,No,8,4
5257,49,Female,IT,Coordinator,155673,4,4,2,No,No,0,2
5258,51,Female,Operations,Coordinator,101366,3,5,4,Yes,No,1,2
5259,24,Female,Finance,Manager,205369,22,3,1,No,No,6,2
5260,49,Male,Operations,Analyst,70888,4,1,1,No,Yes,4,2
5261,24,Male,Marketing,Executive,86195,23,5,2,No,No,0,1
5262,55,Male,HR,Coordinator,114010,23,4,4,No,No,3,4
5263,37,Female,HR,Analyst,232088,17,1,3,Yes,No,7,3
5264,43,Female,Operations,Analyst,236051,12,5,3,No,No,4,2
5265,53,Female,HR,Manager,215406,4,5,1,No,No,1,3
5266,59,Female,Sales,Analyst,128474,23,3,2,No,No,8,1
5267,29,Male,Operations,Analyst,159986,18,1,4,No,No,0,2
5268,29,Male,Marketing,Executive,98345,22,5,4,No,Yes,0,1
5269,27,Male,Operations,Manager,200833,2,4,3,No,No,9,2
5270,35,Male,Operations,Manager,152617,21,1,3,No,No,4,3
5271,53,Male,HR,Analyst,188002,17,3,5,No,No,8,1
5272,56,Male,Marketing,Executive,89117,5,2,5,No,No,5,2
5273,31,Male,Operations,Specialist,53095,5,5,2,Yes,No,4,3
5274,24,Male,HR,Coordinator,238554,23,2,5,No,No,5,3
5275,33,Female,IT,Manager,33991,4,5,4,No,No,5,3
5276,52,Female,Marketing,Executive,53519,0,3,5,Yes,No,8,2
5277,50,Male,Finance,Executive,56657,7,3,1,No,No,8,3
5278,26,Female,Sales,Analyst,30826,24,3,1,No,Yes,4,3
5279,46,Male,Finance,Coordinator,203697,0,3,3,No,No,3,2
5280,52,Male,Marketing,Manager,112049,20,1,3,Yes,Yes,0,1
5281,42,Female,Operations,Specialist,47801,5,1,2,No,No,5,3
5282,41,Male,HR,Analyst,190918,19,5,1,No,Yes,6,2
5283,43,Male,Marketing,Manager,69566,13,1,2,Yes,No,6,1
5284,25,Male,Sales,Manager,184229,10,5,2,No,No,0,3
5285,34,Male,Marketing,Executive,189435,1,1,5,No,No,5,2
5286,41,Male,HR,Coordinator,211631,20,1,3,No,No,7,4
5287,34,Male,Finance,Specialist,160794,3,1,2,No,Yes,2,2
5288,38,Male,IT,Coordinator,166208,12,4,2,No,No,0,3
5289,57,Female,Finance,Executive,219009,6,3,3,Yes,No,6,1
5290,54,Female,HR,Specialist,47421,5,4,3,No,No,3,1
5291,22,Male,HR,Specialist,108027,2,1,1,No,No,4,1
5292,36,Female,Sales,Analyst,37546,8,1,3,No,No,1,3
5293,34,Male,Marketing,Specialist,101439,13,4,5,Yes,No,6,3
5294,38,Male,Marketing,Manager,207695,19,5,1,Yes,No,0,1
5295,45,Male,Finance,Coordinator,46406,10,3,2,Yes,Yes,3,1
5296,29,Male,IT,Coordinator,241557,4,5,5,No,Yes,7,1
5297,48,Female,IT,Analyst,160209,13,3,5,Yes,No,6,1
5298,44,Female,Sales,Specialist,39825,18,2,1,No,No,6,2
5299,29,Female,HR,Executive,232895,7,3,2,No,No,6,3
5300,29,Female,Sales,Manager,64173,6,5,1,Yes,No,4,4
5301,47,Male,Marketing,Analyst,85619,6,3,4,No,No,9,1
5302,34,Female,Operations,Specialist,113114,23,2,4,Yes,No,2,2
5303,58,Male,Operations,Executive,137071,22,2,1,No,No,9,4
5304,49,Male,Operations,Specialist,168995,2,1,2,No,No,6,4
5305,46,Female,HR,Analyst,64374,2,2,2,No,No,7,1
